R0	Ardent Software
R502	Towards a Generalization of Self-localization.
R503	Learning Motor Skills - From Algorithms to Robot Experiments
R504	Editorial.
R505	Cue and Goal Encoding in Rodents: A Source of Inspiration for Robotics?.
R506	Innovative Technologies for the Next Generation of Robotic Hands.
R507	Exploiting RFID Capabilities Onboard a Service Robot Platform.
R508	Cognitive Robot Mapping: An Introduction.
R509	Modelling of Piezoceramic Patches for Augmenting Modal Structural Models with Flat Actuator Devices.
R510	Machine Perception in Unstructured and Unknown Environments.
R511	Using a Mobile Robot to Test a Theory of Cognitive Mapping.
R512	Grasping Objects of Unknown Geometry with Tactile Feedback.
R513	Task-Based Mixed-Initiative Coordination.
R514	Underwater Robots
R515	Flexible Control of Complex Kinematic Chains.
R516	3D Environment Modeling Based on Surface Primitives.
R517	A Unified Notation for Serial, Parallel and Hybrid Kinematic Structures.
R518	Approaches to Probabilistic Model Learning for Mobile Manipulation Robots
R519	Design and Implementation of New Sensors and Their Integration in Joints.
R520	Editorial.
R521	Automated Generation of Efficient Real-Time Code for Inverse Dynamic Parallel Robot Models.
R522	Self-management within a Software Architecture for Parallel Kinematic Machines.
R523	Emergent Cognitive Mappings in Mobile Robots Through Self-organisation.
R524	Dual-Arm Manipulation.
R525	Design and Implementation of Adaptronic Robot Components.
R526	Task Planning for an Autonomous Service Robot.
R527	Calibration of Parallel Kinematic Structures - Overview, Classification and Comparison.
R528	Efficient 3D Scene Modeling and Mosaicing
R529	Using the Context-Enhanced Additive Heuristic for Temporal and Numeric Planning.
R530	Model Based Quality Assurance for a Robotic Software Architecture.
R531	The Concrete Tetrahedron - Symbolic Sums, Recurrence Equations, Generating Functions, Asymptotic Estimates.
R532	Elimination Methods.
R533	Computer-Supported Calculus.
R534	Polynomial Algorithms in Computer Algebra.
R535	Loewy Decomposition of Linear Differential Equations.
R536	Algorithms in Invariant Theory.
R537	Mapping SLA-based workflows onto Grid resources with parallel processing technology.
R538	A Peer-to-Peer Framework for Message Passing Parallel Programs.
R539	Using OpenCL - Programming Massively Parallel Computers.
R540	Runtime Prediction in Desktop Grid Scheduling.
R541	Formalizing Parallel Programming in Large Scale Distributed Networks: From Tasks Parallel and Data Parallel to Applied Categorical Structures.
R542	Parallel Implementations of SVM for Earth Observation.
R543	Parallel Query Processing on the Grid.
R544	BYG: An Approach to Just-in-Time Gridification of Conventional Java Applications.
R545	Parallel Programming, Models and Applications in Grid and P2P Systems.
R546	Hybrid Performance Modeling and Prediction of Large-Scale Parallel Systems.
R547	Enhanced Lookup Queries for Large-Scale Distributed Data Structures.
R548	Landscape Analysis in Adaptive Metaheuristics for Grid Computing.
R549	Grid and P2P Paradigms for Parallel Processing - Introductory chapter.
R550	Large Scale Distributed and Parallel Computing for Linear Algebra Problems: Practice and Experience.
R551	Cryptography in Constant Parallel Time.
R552	Efficient Secure Two-Party Protocols - Techniques and Constructions
R553	Identity-Based Signcryption.
R554	Contactless Security Token Enhanced Security by Using New Hardware Features in Cryptographic-Based Security Mechanisms.
R555	Fault Attacks on Elliptic Curve Cryptosystems.
R556	Formal Correctness of Security Protocols - With 62 Figures and 4 Tables
R557	Leakage Resilient Cryptography in Practice.
R558	Interaction Between Fault Attack Countermeasures and the Resistance Against Power Analysis Attacks.
R559	Probabilistic Analyses of Lattice Reduction Algorithms.
R560	Hermite's Constant and Lattice Algorithms.
R561	The History of the LLL-Algorithm.
R562	Concealment and Its Applications to Authenticated Encryption.
R563	Attacking Block Ciphers.
R564	Differential Fault Analysis of DES.
R565	Introduction to Cryptography - Principles and Applications
R566	Fault Analysis in Cryptography
R567	Towards Hardware-Intrinsic Security - Foundations and Practice
R568	Hybrid Signcryption.
R569	The van Hoeij Algorithm for Factoring Polynomials.
R570	Anti-counterfeiting: Mixing the Physical and the Digital World.
R571	Design of Cryptographic Devices Resilient to Fault Injection Attacks Using Nonlinear Robust Codes.
R572	A Survey of Differential Fault Analysis Against Classical RSA Implementations.
R573	Introduction.
R574	Physically Unclonable Functions: A Study on the State of the Art and Future Research Directions.
R575	Inapproximability Results for Computational Problems on Lattices.
R576	From Statistics to Circuits: Foundations for Future Physical Unclonable Functions.
R577	Applications of Signcryption.
R578	Towards Reliable Remote Healthcare Applications Using Combined Fuzzy Extraction.
R579	Fault Attacks on Stream Ciphers.
R580	Global Faults on Cryptographic Circuits.
R581	Fault Attacks on Pairing-Based Cryptography.
R582	Extracting Unknown Keys from Unknown Algorithms Encrypting Unknown Fixed Messages and Returning No Results.
R583	Security for Signcryption: The Two-User Model.
R584	Practical Lattice-Based Cryptography: NTRUEncrypt and NTRUSign.
R585	Enhancing RFID Security and Privacy by Physically Unclonable Functions.
R586	Signal Authentication in Trusted Satellite Navigation Receivers.
R587	Advanced Statistical Steganalysis
R588	Injection Technologies for Fault Attacks on Microprocessors.
R589	Parallel Signcryption.
R590	Lattice-Based Fault Attacks on Signatures.
R591	Hardware Trojan Horses.
R592	Fault Attacks Against RSA-CRT Implementation.
R593	Signcryption Schemes Based on Bilinear Maps.
R594	On Countermeasures Against Fault Attacks on the Advanced Encryption Standard.
R595	Signcryption Schemes Based on the Diffie-Hellman Problem.
R596	License Distribution Protocols from Optical Media Fingerprints.
R597	Practical Signcryption
R598	Strong PUFs: Models, Constructions, and Security Proofs.
R599	Using LLL-Reduction for Solving RSA and Factorization Problems.
R600	Floating-Point LLL: Theoretical and Practical Aspects.
R601	On the Complexity of Lattice Problems with Polynomial Approximation Factors.
R602	Selected Applications of LLL in Number Theory.
R603	Cryptographic Functions from Worst-Case Complexity Assumptions.
R604	Anti-counterfeiting, Untraceability and Other Security Challenges for RFID Systems: Public-Key-Based Protocols and Hardware.
R605	LLL: A Tool for Effective Diophantine Approximation.
R606	Progress on LLL and Lattice Reduction.
R607	Differential Fault Analysis of the Advanced Encryption Standard.
R608	The LLL Algorithm and Integer Programming.
R609	Security for Signcryption: The Multi-User Model.
R610	Side-Channel Analysis and Its Relevance to Fault Attacks.
R611	The LLL Algorithm - Survey and Applications
R612	Authentication of Processor Hardware Leveraging Performance Limits in Detailed Simulations and Emulations.
R613	Fault Injection and Key Retrieval Experiments on an Evaluation Board.
R614	Protocols for Authentication and Key Establishment
R615	Memory Leakage-Resilient Encryption Based on Physically Unclonable Functions.
R616	Signcryption Schemes Based on the RSA Problem.
R617	Locally Decodable Codes and Private Information Retrieval Schemes
R618	On the Limits of Hypervisor- and Virtual Machine Monitor-Based Isolation.
R619	Key Establishment Using Signcryption Techniques.
R620	The Geometry of Provable Security: Some Proofs of Security in Which Lattices Make a Surprise Appearance.
R621	Countermeasures for Symmetric Key Ciphers.
R622	On Countermeasures Against Fault Attacks on Elliptic Curve Cryptography Using Fault Detection.
R623	Efficient Secure Two-Party Computation with Untrusted Hardware Tokens (Full Version).
R624	Hardware Intrinsic Security from Physically Unclonable Functions.
R625	Supporting Community Emergency Management Planning Through a Geocollaboration Software Architecture.
R626	Tabletops - Horizontal Interactive Displays
R627	Multimedia and Graphics.
R628	Virtual Environments: Issues and Opportunities for Researching Inclusive Educational Practices.
R629	Brain-Computer Interfaces and Human-Computer Interaction.
R630	Perceptual Component Evaluation and Data Collection.
R631	Future Evolution of Virtual Worlds as Communication Environments.
R632	Designing Outdoor Mixed Reality Hardware Systems.
R633	The Socratic and Platonic Basis of Cognitivism.
R634	Phatic Interactions: Being Aware and Feeling Connected.
R635	Organisational Spaces and Intelligent Machines: A Metaphorical Approach to Ethics.
R636	Cause and Effect in User Interface Development.
R637	Social Interaction, Globalization and Computer-Aided Analysis - A Practical Guide to Developing Social Simulation
R638	XML-Based Tools for Creating, Mapping, and Transforming Usability Engineering Requirements.
R639	The eXperience Induction Machine: A New Paradigm for Mixed-Reality Interaction Design and Psychological Experimentation.
R640	Deconstructing Ghosts.
R641	Automatic Speech Recognition.
R642	Grounding Privacy with Awareness: A Social Approach to Describe Privacy Related Issues in Awareness Systems.
R643	Utility and Experience in the Evolution of Usability.
R644	The Ripple Effect: Change in Trust and Its Impact Over a Social Network.
R645	The RoboCup Mixed Reality League - A Case Study.
R646	Digital Out-of-Home Media: Means and Effects of Digital Media in Public Space.
R647	Mixed-Methods and Mixed-Worlds: Engaging Globally Distributed User Groups for Extended Evaluation and Studies.
R648	Awareness in the Home: The Nuances of Relationships, Domestic Coordination and Communication.
R649	Capacitive Sensors for Whole Body Interaction.
R650	State State of the Art in Migration.
R651	Learning and Teaching in Virtual Worlds: Boundaries, Challenges and Opportunities.
R652	Migration Opportunities.
R653	Pervasive Advertising
R654	Pen-and-Paper User Interfaces - Integrating Printed and Digital Documents
R655	Supporting the Appropriation of ICT: End-User Development in Civil Societies.
R656	Web Engineering: Modelling and Implementing Web Applications
R657	Beyond CHIL.
R658	Multimodal Excitatory Interfaces with Automatic Content Classification.
R659	(Re)Searching The Digital Bauhaus
R660	Multimedia Archiving of Technological Change in a Traditional Creative Industry: A Case Study of the Dhokra Artisans of Bankura, West Bengal.
R661	Making Sense of What Is Going on 'Around': Designing Environmental Awareness Information Displays.
R662	Supporting Atomic User Actions on the Table.
R663	Introduction to Social TV.
R664	Usability in Thailand.
R665	Measuring Affective Benefits and Costs of Mediated Awareness: Development and Validation of the ABC-Questionnaire.
R666	Supporting Family Awareness with the Whereabouts Clock.
R667	Modeling and Implementing Web Applications with Oohdm.
R668	Ontological Modeling and Reasoning.
R669	Person Tracking.
R670	Remote Usability Evaluation: Discussion of a General Framework and Experiences from Research with a Specific Tool.
R671	Active Tangible Interactions.
R672	MyCoach: In Situ User Evaluation of a Virtual and Physical Coach for Running.
R673	Human-Centered Software Engineering - Software Engineering Models, Patterns and Architectures for HCI
R674	Content for Mobile Television: Issues Regarding a New Mass Medium Within Today's ICT Environment.
R675	Trust Metrics in Recommender Systems.
R676	The OPEN Migration Platform Architecture.
R677	What People Talk About in Virtual Worlds.
R678	Developing Mixed Interactive Systems: A Model-Based Process for Generating and Managing Design Solutions.
